Id,LinearSVM,NaiveBayes,Random Forest,RBF G=0.02,Average,Prediction
16705,1,1,1,1,1,1
16706,0,0,0,0,0,0
16707,1,1,1,1,1,1
16708,1,0,1,1,0.75,1
16709,1,1,1,1,1,1
16710,0,0,0,0,0,0
16711,1,1,1,1,1,1
16712,1,1,1,1,1,1
16713,1,1,1,1,1,1
16714,0,0,0,0,0,0
16715,0,0,0,0,0,0
16716,0,0,0,0,0,0
16717,1,1,1,1,1,1
16718,0,0,0,0,0,0
16719,1,0,1,0,0.5,1
16720,1,1,1,1,1,1
16721,0,0,0,0,0,0
16722,1,1,1,1,1,1
16723,0,0,0,0,0,0
16724,0,0,0,0,0,0
16725,0,0,0,0,0,0
16726,1,1,1,1,1,1
16727,1,1,1,1,1,1
16728,1,1,0,0,0.5,1
16729,0,0,0,0,0,0
16730,0,0,0,0,0,0
16731,0,0,0,0,0,0
16732,0,1,0,0,0.25,0
16733,1,1,1,1,1,1
16734,0,0,0,0,0,0
16735,1,1,1,1,1,1
16736,1,1,1,1,1,1
16737,1,1,1,1,1,1
16738,0,0,0,0,0,0
16739,1,1,0,1,0.75,1
16740,0,0,0,0,0,0
16741,0,0,0,0,0,0
16742,0,0,0,0,0,0
16743,1,1,1,1,1,1
16744,0,0,0,0,0,0
16745,1,1,1,1,1,1
16746,0,0,0,0,0,0
16747,1,1,1,1,1,1
16748,1,0,0,1,0.5,1
16749,1,1,0,0,0.5,1
16750,1,1,1,1,1,1
16751,0,0,0,0,0,0
16752,0,0,0,0,0,0
16753,1,1,1,1,1,1
16754,0,1,0,1,0.5,1
16755,0,0,0,0,0,0
16756,1,1,1,1,1,1
16757,1,0,1,1,0.75,1
16758,1,1,0,1,0.75,1
16759,1,1,1,1,1,1
16760,1,1,1,1,1,1
16761,0,0,0,0,0,0
16762,0,0,0,0,0,0
16763,0,0,0,0,0,0
16764,0,0,0,0,0,0
16765,0,1,0,1,0.5,1
16766,1,1,1,1,1,1
16767,1,1,1,1,1,1
16768,1,1,1,1,1,1
16769,1,1,1,1,1,1
16770,1,1,1,1,1,1
16771,1,1,1,1,1,1
16772,1,1,0,0,0.5,1
16773,0,0,0,1,0.25,0
16774,1,1,1,1,1,1
16775,1,1,1,1,1,1
16776,1,1,1,1,1,1
16777,0,0,0,0,0,0
16778,0,0,1,1,0.5,1
16779,0,0,0,0,0,0
16780,1,1,1,1,1,1
16781,0,1,0,0,0.25,0
16782,0,1,1,1,0.75,1
16783,0,0,0,0,0,0
16784,0,0,0,0,0,0
16785,0,0,0,0,0,0
16786,1,1,1,0,0.75,1
16787,1,1,1,1,1,1
16788,0,0,0,0,0,0
16789,0,0,0,0,0,0
16790,1,1,1,1,1,1
16791,0,0,0,0,0,0
16792,0,0,0,0,0,0
16793,0,0,0,1,0.25,0
16794,1,1,1,1,1,1
16795,0,0,0,0,0,0
16796,0,0,0,0,0,0
16797,0,0,0,0,0,0
16798,1,1,1,1,1,1
16799,1,1,1,1,1,1
16800,1,1,1,1,1,1
16801,0,0,0,0,0,0
16802,0,1,0,0,0.25,0
16803,1,1,1,1,1,1
16804,0,0,0,0,0,0
16805,0,0,0,0,0,0
16806,1,1,1,1,1,1
16807,1,1,1,1,1,1
16808,0,1,0,0,0.25,0
16809,0,0,0,1,0.25,0
16810,0,0,0,0,0,0
16811,1,1,1,1,1,1
16812,1,1,1,1,1,1
16813,0,1,0,0,0.25,0
16814,0,1,1,1,0.75,1
16815,0,0,0,0,0,0
16816,1,1,1,1,1,1
16817,0,0,0,0,0,0
16818,0,0,0,0,0,0
16819,1,1,1,1,1,1
16820,0,0,0,0,0,0
16821,1,1,1,1,1,1
16822,1,1,0,1,0.75,1
16823,1,1,1,1,1,1
16824,1,1,1,1,1,1
16825,1,1,1,1,1,1
16826,0,0,0,0,0,0
16827,0,0,0,0,0,0
16828,0,0,0,0,0,0
16829,0,0,0,0,0,0
16830,1,1,1,1,1,1
16831,0,0,0,0,0,0
16832,1,1,1,1,1,1
16833,1,1,1,1,1,1
16834,1,1,1,1,1,1
16835,1,1,1,1,1,1
16836,0,0,0,0,0,0
16837,1,1,1,1,1,1
16838,1,1,1,1,1,1
16839,0,0,0,0,0,0
16840,0,0,0,0,0,0
16841,1,1,1,1,1,1
16842,1,1,1,1,1,1
16843,0,0,0,0,0,0
16844,0,1,1,0,0.5,1
16845,1,0,0,0,0.25,0
16846,0,1,1,0,0.5,1
16847,1,1,1,1,1,1
16848,0,0,0,0,0,0
16849,1,1,0,1,0.75,1
16850,1,1,1,1,1,1
16851,0,0,0,0,0,0
16852,0,0,0,0,0,0
16853,0,0,0,0,0,0
16854,1,1,1,1,1,1
16855,0,0,0,0,0,0
16856,0,0,0,0,0,0
16857,1,1,1,1,1,1
16858,1,1,1,1,1,1
16859,0,0,0,0,0,0
16860,1,1,1,1,1,1
16861,1,1,1,1,1,1
16862,0,0,0,0,0,0
16863,1,1,1,1,1,1
16864,1,1,1,1,1,1
16865,0,0,0,1,0.25,0
16866,0,1,0,0,0.25,0
16867,0,0,0,0,0,0
16868,1,1,1,1,1,1
16869,1,1,1,1,1,1
16870,1,1,1,1,1,1
16871,1,1,1,1,1,1
16872,1,1,1,1,1,1
16873,1,1,1,1,1,1
16874,1,1,1,1,1,1
16875,1,1,1,1,1,1
16876,0,0,0,0,0,0
16877,0,0,0,0,0,0
16878,0,0,0,0,0,0
16879,1,1,1,0,0.75,1
16880,1,1,1,1,1,1
16881,0,0,0,0,0,0
16882,0,0,0,0,0,0
16883,0,0,0,0,0,0
16884,1,1,1,1,1,1
16885,0,0,0,0,0,0
16886,0,0,0,0,0,0
16887,1,1,1,1,1,1
16888,1,1,1,1,1,1
16889,0,0,0,0,0,0
16890,1,1,1,1,1,1
16891,1,1,1,1,1,1
16892,0,0,0,0,0,0
16893,0,1,0,0,0.25,0
16894,1,1,1,1,1,1
16895,1,1,1,1,1,1
16896,0,0,0,0,0,0
16897,1,1,1,1,1,1
16898,1,0,1,1,0.75,1
16899,0,0,0,1,0.25,0
16900,0,0,0,0,0,0
16901,0,0,0,0,0,0
16902,0,0,0,0,0,0
16903,1,1,1,1,1,1
16904,1,1,1,1,1,1
16905,0,0,0,0,0,0
16906,1,1,0,0,0.5,1
16907,0,0,0,0,0,0
16908,1,1,1,1,1,1
16909,1,1,1,1,1,1
16910,1,1,1,1,1,1
16911,0,0,0,0,0,0
16912,1,1,1,1,1,1
16913,0,0,0,0,0,0
16914,0,0,0,0,0,0
16915,0,0,0,0,0,0
16916,1,1,1,1,1,1
16917,0,0,0,1,0.25,0
16918,0,0,0,0,0,0
16919,0,0,0,0,0,0
16920,0,0,0,0,0,0
16921,0,1,0,0,0.25,0
16922,0,1,0,0,0.25,0
16923,0,0,0,0,0,0
16924,0,0,0,0,0,0
16925,0,0,0,0,0,0
16926,0,1,0,0,0.25,0
16927,1,0,1,1,0.75,1
16928,0,0,0,0,0,0
16929,0,1,0,1,0.5,1
16930,1,1,1,1,1,1
16931,0,0,0,0,0,0
16932,0,0,0,0,0,0
16933,1,1,1,1,1,1
16934,0,0,0,0,0,0
16935,1,1,1,1,1,1
16936,0,0,0,0,0,0
16937,1,1,1,1,1,1
16938,0,0,0,0,0,0
16939,0,0,0,0,0,0
16940,0,0,0,0,0,0
16941,0,0,0,0,0,0
16942,1,1,1,1,1,1
16943,1,1,1,0,0.75,1
16944,1,1,1,1,1,1
16945,0,0,0,0,0,0
16946,0,0,0,0,0,0
16947,0,0,0,0,0,0
16948,0,1,1,0,0.5,1
16949,1,1,1,1,1,1
16950,0,1,1,1,0.75,1
16951,1,1,1,1,1,1
16952,0,0,0,0,0,0
16953,0,0,0,0,0,0
16954,1,1,1,1,1,1
16955,1,1,1,1,1,1
16956,1,1,1,1,1,1
16957,0,1,0,0,0.25,0
16958,1,1,1,0,0.75,1
16959,0,0,0,0,0,0
16960,0,0,0,0,0,0
16961,1,1,1,1,1,1
16962,0,0,0,0,0,0
16963,0,0,0,0,0,0
16964,1,1,1,1,1,1
16965,0,0,0,0,0,0
16966,0,0,0,0,0,0
16967,1,1,0,1,0.75,1
16968,0,0,0,0,0,0
16969,0,1,0,1,0.5,1
16970,0,0,0,0,0,0
16971,1,0,0,1,0.5,1
16972,0,0,0,0,0,0
16973,1,1,1,1,1,1
16974,1,1,1,1,1,1
16975,1,1,1,1,1,1
16976,0,0,0,0,0,0
16977,0,0,0,0,0,0
16978,0,0,0,0,0,0
16979,0,0,0,0,0,0
16980,1,1,1,1,1,1
16981,0,1,0,1,0.5,1
16982,0,0,0,0,0,0
16983,1,1,1,1,1,1
16984,1,1,1,1,1,1
16985,0,0,0,0,0,0
16986,0,1,0,0,0.25,0
16987,0,0,0,0,0,0
16988,1,1,1,1,1,1
16989,0,1,1,0,0.5,1
16990,1,1,1,1,1,1
16991,0,0,0,0,0,0
16992,0,0,0,0,0,0
16993,1,1,1,1,1,1
16994,1,1,1,1,1,1
16995,1,1,1,1,1,1
16996,1,1,1,1,1,1
16997,1,1,1,1,1,1
16998,1,1,0,0,0.5,1
16999,1,1,1,1,1,1
17000,1,1,1,1,1,1
17001,1,1,1,1,1,1
17002,1,1,1,1,1,1
17003,1,1,1,1,1,1
17004,0,0,0,0,0,0
17005,1,1,1,1,1,1
17006,1,1,1,0,0.75,1
17007,1,1,1,1,1,1
17008,1,1,1,1,1,1
17009,1,1,1,1,1,1
17010,1,1,1,1,1,1
17011,0,0,0,0,0,0
17012,1,1,1,1,1,1
17013,0,0,0,0,0,0
17014,1,1,1,1,1,1
17015,1,1,1,1,1,1
17016,1,1,1,1,1,1
17017,1,1,1,1,1,1
17018,1,0,0,1,0.5,1
17019,0,0,0,1,0.25,0
17020,1,1,1,1,1,1
17021,0,0,1,0,0.25,0
17022,1,1,1,1,1,1
17023,1,1,1,1,1,1
17024,0,0,0,0,0,0
17025,0,0,0,0,0,0
17026,0,0,0,0,0,0
17027,1,1,1,1,1,1
17028,0,1,1,0,0.5,1
17029,1,1,1,1,1,1
17030,1,1,1,1,1,1
17031,0,0,0,0,0,0
17032,1,1,1,1,1,1
17033,0,0,0,0,0,0
17034,0,0,0,0,0,0
17035,1,1,1,1,1,1
17036,0,0,0,0,0,0
17037,1,1,1,0,0.75,1
17038,0,0,0,0,0,0
17039,1,1,1,1,1,1
17040,0,0,0,0,0,0
17041,1,1,1,1,1,1
17042,1,1,1,1,1,1
17043,1,1,0,1,0.75,1
17044,1,1,1,1,1,1
17045,0,0,0,0,0,0
17046,1,1,1,1,1,1
17047,1,1,1,1,1,1
17048,1,1,1,1,1,1
17049,1,0,1,0,0.5,1
17050,1,1,1,1,1,1
17051,1,1,1,1,1,1
17052,1,1,0,1,0.75,1
17053,0,0,0,0,0,0
17054,0,0,0,0,0,0
17055,1,1,1,1,1,1
17056,1,1,1,1,1,1
17057,1,1,1,1,1,1
17058,0,0,0,0,0,0
17059,0,1,0,0,0.25,0
17060,0,0,0,0,0,0
17061,0,1,0,0,0.25,0
17062,0,0,0,0,0,0
17063,1,1,1,1,1,1
17064,1,1,1,1,1,1
17065,1,1,1,1,1,1
17066,1,1,1,1,1,1
17067,1,1,1,1,1,1
17068,1,1,1,1,1,1
17069,1,1,1,1,1,1
17070,0,0,0,0,0,0
17071,0,0,0,0,0,0
17072,1,1,1,1,1,1
17073,1,1,1,1,1,1
17074,0,0,0,0,0,0
17075,0,0,0,0,0,0
17076,1,1,1,1,1,1
17077,1,1,1,1,1,1
17078,1,1,0,1,0.75,1
17079,1,1,1,1,1,1
17080,0,0,0,0,0,0
17081,1,1,1,1,1,1
17082,0,0,0,0,0,0
17083,0,1,0,0,0.25,0
17084,1,1,1,1,1,1
17085,1,1,1,1,1,1
17086,0,1,1,1,0.75,1
17087,1,1,1,1,1,1
17088,0,0,0,0,0,0
17089,1,1,1,1,1,1
17090,1,1,1,1,1,1
17091,1,1,0,1,0.75,1
17092,0,0,0,0,0,0
17093,1,1,1,1,1,1
17094,1,1,1,1,1,1
17095,0,0,0,0,0,0
17096,1,1,1,1,1,1
17097,1,1,1,1,1,1
17098,1,1,1,1,1,1
17099,0,0,0,0,0,0
17100,0,0,0,0,0,0
17101,1,1,1,1,1,1
17102,1,1,1,1,1,1
17103,0,0,0,0,0,0
17104,0,0,0,0,0,0
17105,0,1,0,1,0.5,1
17106,1,1,0,0,0.5,1
17107,1,1,1,1,1,1
17108,1,1,1,1,1,1
17109,1,1,0,1,0.75,1
17110,1,1,1,1,1,1
17111,0,0,0,0,0,0
17112,1,1,1,1,1,1
17113,1,1,1,1,1,1
17114,0,0,0,0,0,0
17115,0,0,0,0,0,0
17116,0,1,0,0,0.25,0
17117,1,1,1,1,1,1
17118,0,0,0,0,0,0
17119,0,0,0,0,0,0
17120,0,0,0,0,0,0
17121,1,1,0,0,0.5,1
17122,0,0,0,1,0.25,0
17123,1,1,1,1,1,1
17124,1,1,1,0,0.75,1
17125,1,1,1,1,1,1
17126,1,1,1,1,1,1
17127,0,0,0,0,0,0
17128,1,1,1,1,1,1
17129,1,1,0,0,0.5,1
17130,1,1,1,1,1,1
17131,1,1,1,1,1,1
17132,1,0,0,0,0.25,0
17133,1,1,1,1,1,1
17134,1,1,1,1,1,1
17135,1,1,1,1,1,1
17136,0,1,0,0,0.25,0
17137,0,0,0,0,0,0
17138,0,0,0,1,0.25,0
17139,0,0,0,0,0,0
17140,1,1,1,1,1,1
17141,1,1,1,1,1,1
17142,0,1,0,0,0.25,0
17143,0,0,0,0,0,0
17144,1,1,1,1,1,1
17145,1,1,1,1,1,1
17146,0,0,0,0,0,0
17147,1,1,1,1,1,1
17148,0,0,0,0,0,0
17149,0,0,0,0,0,0
17150,1,1,1,1,1,1
17151,1,1,1,1,1,1
17152,1,1,1,1,1,1
17153,0,0,0,0,0,0
17154,1,1,1,0,0.75,1
17155,0,0,0,0,0,0
17156,0,0,0,0,0,0
17157,1,1,1,1,1,1
17158,1,0,0,0,0.25,0
17159,1,1,1,1,1,1
17160,1,1,1,1,1,1
17161,0,0,0,0,0,0
17162,1,1,1,1,1,1
17163,0,1,0,0,0.25,0
17164,0,1,1,0,0.5,1
17165,1,1,1,1,1,1
17166,1,1,1,1,1,1
17167,0,0,0,0,0,0
17168,1,1,1,1,1,1
17169,1,1,0,0,0.5,1
17170,0,0,0,0,0,0
17171,1,1,1,1,1,1
17172,1,1,1,1,1,1
17173,0,0,0,0,0,0
17174,1,1,1,1,1,1
17175,1,1,1,1,1,1
17176,0,0,0,0,0,0
17177,1,1,1,1,1,1
17178,1,1,1,1,1,1
17179,1,1,0,1,0.75,1
17180,0,0,0,0,0,0
17181,1,1,1,1,1,1
17182,1,1,1,1,1,1
17183,1,1,1,1,1,1
17184,1,1,1,1,1,1
17185,1,1,1,1,1,1
17186,1,1,1,1,1,1
17187,0,0,0,0,0,0
17188,1,1,1,1,1,1
17189,0,0,0,0,0,0
17190,1,1,1,1,1,1
17191,1,1,1,1,1,1
17192,1,0,1,0,0.5,1
17193,1,1,1,1,1,1
17194,1,1,1,1,1,1
17195,1,1,1,1,1,1
17196,0,0,0,0,0,0
17197,1,1,1,1,1,1
17198,1,1,1,1,1,1
17199,0,0,0,0,0,0
17200,1,1,1,0,0.75,1
17201,0,0,0,0,0,0
17202,1,1,1,1,1,1
17203,1,1,1,1,1,1
17204,1,1,1,1,1,1
17205,1,1,1,1,1,1
17206,0,0,0,0,0,0
17207,1,1,1,1,1,1
17208,1,1,1,1,1,1
17209,1,1,1,1,1,1
17210,1,1,1,1,1,1
17211,0,0,0,0,0,0
17212,0,0,0,0,0,0
17213,0,1,0,0,0.25,0
17214,0,0,0,0,0,0
17215,0,0,0,0,0,0
17216,1,1,1,1,1,1
17217,1,1,1,1,1,1
17218,1,1,1,0,0.75,1
17219,0,0,0,0,0,0
17220,1,1,1,1,1,1
17221,1,1,1,1,1,1
17222,1,1,1,1,1,1
17223,1,1,1,1,1,1
17224,0,0,0,0,0,0
17225,0,0,0,0,0,0
17226,1,1,1,1,1,1
17227,1,1,1,1,1,1
17228,1,0,0,0,0.25,0
17229,0,0,0,0,0,0
17230,0,0,0,0,0,0
17231,1,1,1,1,1,1
17232,0,0,0,1,0.25,0
17233,1,0,0,0,0.25,0
17234,1,1,1,1,1,1
17235,1,0,1,1,0.75,1
17236,1,1,1,1,1,1
17237,0,0,0,0,0,0
17238,0,1,1,1,0.75,1
17239,0,1,0,0,0.25,0
17240,1,1,1,1,1,1
17241,1,1,1,1,1,1
17242,0,0,0,0,0,0
17243,0,0,0,0,0,0
17244,0,0,1,1,0.5,1
17245,0,0,0,0,0,0
17246,1,1,1,1,1,1
17247,1,1,1,1,1,1
17248,1,1,1,1,1,1
17249,0,1,0,0,0.25,0
17250,0,0,0,0,0,0
17251,0,1,0,0,0.25,0
17252,1,1,1,1,1,1
17253,1,1,1,1,1,1
17254,1,1,1,1,1,1
17255,0,1,0,0,0.25,0
17256,1,1,1,1,1,1
17257,1,1,1,1,1,1
17258,1,1,1,1,1,1
17259,1,1,1,1,1,1
17260,1,1,1,1,1,1
17261,1,1,1,1,1,1
17262,0,0,0,0,0,0
17263,1,1,1,1,1,1
17264,0,0,0,0,0,0
17265,0,0,0,0,0,0
17266,1,1,1,1,1,1
17267,1,1,1,1,1,1
17268,1,1,1,1,1,1
17269,1,1,1,1,1,1
17270,1,1,1,1,1,1
17271,1,1,1,1,1,1
17272,1,1,1,1,1,1
17273,0,0,0,0,0,0
17274,1,1,0,1,0.75,1
17275,1,1,1,1,1,1
17276,1,1,1,1,1,1
17277,1,1,0,0,0.5,1
17278,0,0,0,0,0,0
17279,0,0,0,0,0,0
17280,0,0,0,0,0,0
17281,1,1,1,1,1,1
17282,0,0,0,0,0,0
17283,0,0,0,0,0,0
17284,0,0,0,0,0,0
17285,1,0,1,0,0.5,1
17286,0,0,0,1,0.25,0
17287,0,0,0,0,0,0
17288,0,0,0,0,0,0
17289,0,0,0,0,0,0
17290,1,1,1,1,1,1
17291,0,0,0,0,0,0
17292,1,1,1,1,1,1
17293,1,1,1,1,1,1
17294,1,1,1,1,1,1
17295,1,1,1,1,1,1
17296,1,1,1,1,1,1
17297,1,1,1,1,1,1
17298,0,0,0,0,0,0
17299,1,1,1,1,1,1
17300,1,1,1,1,1,1
17301,1,1,1,1,1,1
17302,1,1,1,1,1,1
17303,1,1,1,1,1,1
17304,0,1,0,0,0.25,0
17305,0,0,0,0,0,0
17306,1,1,1,0,0.75,1
17307,1,1,1,0,0.75,1
17308,1,1,1,1,1,1
17309,1,1,1,1,1,1
17310,1,1,1,1,1,1
17311,1,1,1,1,1,1
17312,0,0,0,0,0,0
17313,1,1,1,1,1,1
17314,0,0,0,0,0,0
17315,1,1,1,1,1,1
17316,0,0,0,0,0,0
17317,1,1,0,0,0.5,1
17318,1,1,1,1,1,1
17319,1,1,1,1,1,1
17320,0,0,0,0,0,0
17321,0,1,0,0,0.25,0
17322,0,0,0,0,0,0
17323,1,1,1,1,1,1
17324,0,0,0,0,0,0
17325,1,1,1,1,1,1
17326,0,0,0,0,0,0
17327,1,1,1,1,1,1
17328,0,0,0,0,0,0
17329,1,0,1,1,0.75,1
17330,1,1,1,1,1,1
17331,1,1,1,1,1,1
17332,1,1,1,1,1,1
17333,1,1,1,1,1,1
17334,0,0,0,0,0,0
17335,0,0,0,1,0.25,0
17336,0,0,0,0,0,0
17337,1,1,1,1,1,1
17338,0,1,0,0,0.25,0
17339,1,1,1,1,1,1
17340,1,1,1,1,1,1
17341,1,1,1,1,1,1
17342,0,0,0,0,0,0
17343,1,1,1,1,1,1
17344,0,1,0,0,0.25,0
17345,0,0,0,0,0,0
17346,1,1,1,1,1,1
17347,1,1,1,1,1,1
17348,1,1,1,1,1,1
17349,0,0,0,0,0,0
17350,1,1,1,1,1,1
17351,0,0,0,0,0,0
17352,1,1,1,1,1,1
17353,0,0,0,0,0,0
17354,0,0,0,0,0,0
17355,0,0,0,0,0,0
17356,0,0,0,0,0,0
17357,0,0,0,0,0,0
17358,0,0,0,0,0,0
17359,1,1,1,1,1,1
17360,0,0,0,0,0,0
17361,1,1,1,1,1,1
17362,0,1,0,0,0.25,0
17363,1,1,1,1,1,1
17364,0,0,0,0,0,0
17365,1,1,1,1,1,1
17366,1,1,1,1,1,1
17367,0,0,0,0,0,0
17368,1,1,1,1,1,1
17369,1,1,1,1,1,1
17370,1,1,1,1,1,1
17371,0,0,0,0,0,0
17372,1,1,1,1,1,1
17373,1,1,1,1,1,1
17374,1,1,1,1,1,1
17375,1,1,1,1,1,1
17376,0,0,0,1,0.25,0
17377,1,1,1,1,1,1
17378,1,1,1,1,1,1
17379,0,0,0,0,0,0
17380,0,1,1,0,0.5,1
17381,1,1,1,1,1,1
17382,1,1,1,1,1,1
17383,1,0,1,1,0.75,1
17384,0,0,0,0,0,0
17385,1,1,1,1,1,1
17386,1,1,1,1,1,1
17387,1,1,1,1,1,1
17388,1,1,1,1,1,1
17389,1,1,1,1,1,1
17390,1,1,1,1,1,1
17391,0,0,0,0,0,0
17392,1,1,1,0,0.75,1
17393,0,0,0,0,0,0
17394,0,0,0,1,0.25,0
17395,0,0,0,0,0,0
17396,0,0,0,0,0,0
17397,0,0,0,1,0.25,0
17398,0,1,0,0,0.25,0
17399,1,1,1,1,1,1
17400,0,1,0,1,0.5,1
17401,1,1,1,1,1,1
17402,0,0,0,0,0,0
17403,0,1,0,0,0.25,0
17404,1,1,0,0,0.5,1
17405,1,1,1,1,1,1
17406,0,0,0,0,0,0
17407,1,1,1,1,1,1
17408,0,0,0,0,0,0
17409,1,1,1,1,1,1
17410,1,0,0,0,0.25,0
17411,1,1,1,1,1,1
17412,1,1,1,1,1,1
17413,0,0,0,0,0,0
17414,0,0,0,0,0,0
17415,0,0,0,0,0,0
17416,0,1,1,0,0.5,1
17417,0,0,0,0,0,0
17418,1,1,1,1,1,1
17419,0,0,0,0,0,0
17420,0,0,0,0,0,0
17421,0,0,0,0,0,0
17422,0,0,1,0,0.25,0
17423,1,1,1,1,1,1
17424,1,1,1,1,1,1
17425,1,1,1,1,1,1
17426,1,1,1,1,1,1
17427,0,0,0,0,0,0
17428,0,0,0,0,0,0
17429,1,1,1,1,1,1
17430,0,0,0,0,0,0
17431,0,1,0,0,0.25,0
17432,1,1,1,1,1,1
17433,0,0,0,0,0,0
17434,1,1,1,1,1,1
17435,1,1,1,1,1,1
17436,1,1,1,1,1,1
17437,1,1,1,1,1,1
17438,1,1,1,1,1,1
17439,0,0,0,0,0,0
17440,1,1,1,1,1,1
17441,0,0,0,0,0,0
17442,0,0,0,0,0,0
17443,0,0,0,0,0,0
17444,1,1,1,1,1,1
17445,1,1,1,1,1,1
17446,1,1,1,1,1,1
17447,0,0,0,0,0,0
17448,1,1,1,1,1,1
17449,1,1,1,1,1,1
17450,1,1,1,1,1,1
17451,1,1,0,0,0.5,1
17452,0,0,0,0,0,0
17453,0,0,0,0,0,0
17454,1,1,1,1,1,1
17455,1,1,1,1,1,1
17456,0,0,0,0,0,0
17457,0,0,0,0,0,0
17458,0,0,0,0,0,0
17459,0,0,0,0,0,0
17460,1,0,0,0,0.25,0
17461,1,1,1,1,1,1
17462,1,1,1,1,1,1
17463,0,0,0,0,0,0
17464,1,1,1,1,1,1
17465,0,0,1,1,0.5,1
17466,1,1,1,1,1,1
17467,1,1,1,1,1,1
17468,1,1,1,1,1,1
17469,1,1,1,1,1,1
17470,1,1,1,1,1,1
17471,1,1,1,1,1,1
17472,1,1,1,1,1,1
17473,1,0,0,0,0.25,0
17474,1,1,1,1,1,1
17475,1,0,1,0,0.5,1
17476,0,0,0,0,0,0
17477,0,1,0,0,0.25,0
17478,1,1,1,1,1,1
17479,0,0,0,0,0,0
17480,0,0,0,0,0,0
17481,1,1,1,1,1,1
17482,0,0,0,0,0,0
17483,1,1,1,1,1,1
17484,0,0,0,0,0,0
17485,0,1,0,1,0.5,1
17486,0,0,0,0,0,0
17487,1,1,1,1,1,1
17488,1,1,1,1,1,1
17489,0,0,0,0,0,0
17490,1,1,1,1,1,1
17491,0,0,0,0,0,0
17492,1,1,1,1,1,1
17493,1,1,1,1,1,1
17494,1,1,1,1,1,1
17495,0,0,0,0,0,0
17496,1,1,1,1,1,1
17497,1,1,1,1,1,1
17498,1,1,1,1,1,1
17499,0,0,0,0,0,0
17500,1,1,1,1,1,1
17501,0,1,0,0,0.25,0
17502,0,0,0,0,0,0
17503,1,1,1,1,1,1
17504,1,1,1,1,1,1
17505,0,0,0,0,0,0
17506,0,0,0,0,0,0
17507,1,1,1,1,1,1
17508,1,1,1,1,1,1
17509,1,1,1,1,1,1
17510,0,0,1,0,0.25,0
17511,1,1,1,1,1,1
17512,0,0,0,0,0,0
17513,0,0,0,0,0,0
17514,1,1,1,1,1,1
17515,1,1,1,1,1,1
17516,1,1,1,1,1,1
17517,0,0,0,0,0,0
17518,0,1,1,0,0.5,1
17519,1,1,1,1,1,1
17520,1,1,1,1,1,1
17521,1,1,1,1,1,1
17522,0,0,0,0,0,0
17523,1,1,1,1,1,1
17524,1,1,1,1,1,1
17525,1,1,1,1,1,1
17526,1,0,1,1,0.75,1
17527,1,1,1,1,1,1
17528,0,0,0,0,0,0
17529,0,0,0,0,0,0
17530,1,1,1,1,1,1
17531,0,0,0,0,0,0
17532,0,0,0,0,0,0
17533,1,1,1,1,1,1
17534,1,0,1,1,0.75,1
17535,1,1,1,1,1,1
17536,0,1,1,0,0.5,1
17537,0,0,0,0,0,0
17538,1,1,1,1,1,1
17539,0,0,0,0,0,0
17540,0,0,0,0,0,0
17541,0,0,0,0,0,0
17542,0,0,0,0,0,0
17543,0,0,0,0,0,0
17544,1,1,1,1,1,1
17545,1,1,1,1,1,1
17546,1,1,1,1,1,1
17547,1,1,1,1,1,1
17548,0,0,0,1,0.25,0
17549,1,1,1,1,1,1
17550,0,0,0,0,0,0
17551,0,1,1,0,0.5,1
17552,0,0,0,0,0,0
17553,1,1,1,1,1,1
17554,1,0,0,1,0.5,1
17555,1,1,1,1,1,1
17556,0,0,0,0,0,0
17557,1,1,1,1,1,1
17558,0,0,0,0,0,0
17559,1,1,1,1,1,1
17560,0,0,0,0,0,0
17561,0,0,0,0,0,0
17562,0,0,0,0,0,0
17563,0,0,0,0,0,0
17564,1,1,1,1,1,1
17565,0,1,0,0,0.25,0
17566,1,1,1,1,1,1
17567,0,0,0,0,0,0
17568,1,1,1,1,1,1
17569,0,0,0,0,0,0
17570,0,1,0,1,0.5,1
17571,1,1,1,1,1,1
17572,1,1,1,1,1,1
17573,0,0,0,0,0,0
17574,1,1,1,1,1,1
17575,0,0,0,0,0,0
17576,1,1,1,1,1,1
17577,1,1,0,1,0.75,1
17578,1,1,1,1,1,1
17579,1,1,1,1,1,1
17580,1,1,1,1,1,1
17581,1,1,1,1,1,1
17582,1,0,0,1,0.5,1
17583,1,1,1,1,1,1
17584,1,1,1,1,1,1
17585,1,1,1,1,1,1
17586,0,0,0,0,0,0
17587,0,1,0,1,0.5,1
17588,0,1,0,0,0.25,0
17589,1,1,1,1,1,1
17590,1,1,1,1,1,1
17591,0,0,0,0,0,0
17592,1,1,1,1,1,1
17593,0,0,0,0,0,0
17594,0,0,0,0,0,0
17595,1,1,1,1,1,1
17596,1,1,1,1,1,1
17597,0,0,0,0,0,0
17598,1,0,0,1,0.5,1
17599,1,1,1,1,1,1
17600,0,0,0,1,0.25,0
17601,1,1,1,1,1,1
17602,1,1,1,1,1,1
17603,0,0,0,0,0,0
17604,1,1,1,1,1,1
17605,1,1,1,1,1,1
17606,1,1,1,1,1,1
17607,1,1,1,1,1,1
17608,0,0,0,0,0,0
17609,0,0,0,0,0,0
17610,0,0,0,0,0,0
17611,0,0,0,0,0,0
17612,1,1,0,1,0.75,1
17613,1,1,1,1,1,1
17614,1,1,1,1,1,1
